"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"VTS","2014-07-17T23:33:00.000","2014-07-17T23:41:00.000","1","1.6399999999999999","-74.00403","40.752916999999997",,"-73.981049999999996","40.745347000000002","CRD","8","0.5","1.8200000000000001","0","10.82","0.5",,"1"
"CMT","2014-10-10T19:25:53.000","2014-10-10T19:53:23.000","1","5.7999999999999998","-73.994656000000006","40.750399999999999","N","-73.917638999999994","40.768701999999998","CRD","22.5","0.5","2.5","0","26.5","1",,"1"
"CMT","2014-08-25T09:12:51.000","2014-08-25T09:16:57.000","1","1","-73.980815000000007","40.753492999999999","N","-73.990677000000005","40.740178999999998","CRD","5.5","0.5","0.90000000000000002","0","6.9000000000000004","0",,"1"
"CMT","2014-03-19T09:33:27.000","2014-03-19T09:40:00.000","1","1","-73.989281000000005","40.747804000000002","N","-73.975446000000005","40.749206999999998","CRD","6.5","0.5","1.3999999999999999","0","8.4000000000000004","0",,"1"
"VTS","2014-09-05T07:41:00.000","2014-09-05T07:49:00.000","6","1.4399999999999999","-73.954385000000002","40.784329999999997",,"-73.974081999999996","40.787350000000004","CRD","7.5","0.5","1","0","9","0",,"1"
"VTS","2014-07-15T21:04:00.000","2014-07-15T21:15:00.000","1","1.72","-74.007211999999996","40.743335000000002",,"-73.986907000000002","40.744486999999999","CRD","9.5","0.5","2","0","12.5","0.5",,"1"
"VTS","2014-04-25T06:37:00.000","2014-04-25T06:42:00.000","1","0.98999999999999999","-74.004971999999995","40.737316999999997",,"-73.993520000000004","40.742252000000001","CRD","5.5","0.5","1","0","7","0",,"1"
"VTS","2014-05-02T10:21:00.000","2014-05-02T10:31:00.000","4","1.8899999999999999","-73.974643","40.755021999999997",,"-73.991635000000002","40.738857000000003","CSH","9.5","0.5","0","0","10","0",,"1"
"VTS","2014-10-27T11:08:00.000","2014-10-27T11:18:00.000","4","1.72","-73.988315","40.759087000000001",,"-73.972836999999998","40.780517000000003","CSH","8.5","0.5","0","0","9","0",,"1"
"VTS","2014-01-08T15:16:00.000","2014-01-08T15:16:00.000","1","0","-73.973635000000002","40.743847000000002",,"-73.949134999999998","40.77711","CRD","2.5","0.5","3","0","6","0",,"1"
"CMT","2014-12-18T17:31:00.000","2014-12-18T17:35:17.000","1","0.80000000000000004","-73.981961999999996","40.779387","N","-73.974706999999995","40.790902000000003","CRD","5.5","0.5","1.75","0","8.75","1",,"1"
"CMT","2014-09-20T11:35:09.000","2014-09-20T11:47:57.000","1","1.3","-73.963458000000003","40.776761999999998","N","-73.973184000000003","40.763877000000001","CSH","9.5","0.5","0","0","10","0",,"1"
"CMT","2014-11-30T03:07:32.000","2014-11-30T03:16:23.000","1","2","-74.003176999999994","40.749273000000002","N","-73.990587000000005","40.731386000000001","CRD","9","0.5","2","0","12","0.5",,"1"
"VTS","2014-08-29T15:36:00.000","2014-08-29T15:53:00.000","1","2.1200000000000001","-73.987686999999994","40.770111999999997",,"-73.979749999999996","40.754662000000003","CSH","12","0.5","0","0","12.5","0",,"1"
"VTS","2014-12-16T12:10:00.000","2014-12-16T12:19:00.000","1","1.1100000000000001","-73.994420000000005","40.724696999999999",,"-73.99118","40.734921999999997","CRD","8","0.5","1.6000000000000001","0","10.1","0",,"1"
"CMT","2014-09-14T00:53:37.000","2014-09-14T00:59:41.000","1","2.1000000000000001","-73.959192000000002","40.763426000000003","N","-73.974665000000002","40.783064000000003","CSH","8","0.5","0","0","9","0.5",,"1"
"VTS","2014-06-22T20:46:00.000","2014-06-22T20:55:00.000","5","1.8500000000000001","-73.955614999999995","40.778731999999998",,"-73.971091999999999","40.795385000000003","CRD","9","0.5","1.8999999999999999","0","11.9","0.5",,"1"
"CMT","2014-09-26T01:32:36.000","2014-09-26T01:39:27.000","2","1.3999999999999999","-73.97269","40.749504999999999","N","-73.960880000000003","40.761600999999999","CSH","7","0.5","0","0","8","0.5",,"1"
"VTS","2014-06-04T11:54:00.000","2014-06-04T12:02:00.000","1","2.7000000000000002","-73.990290000000002","40.719009999999997",,"-73.959975","40.721885","CRD","10","0.5","3","0","13.5","0",,"1"
"CMT","2014-03-24T18:55:13.000","2014-03-24T19:02:13.000","1","0.5","-73.987871999999996","40.744736000000003","N","-73.991495","40.749076000000002","CRD","6","0.5","1","0","8.5","1",,"1"
"VTS","2014-09-08T13:55:00.000","2014-09-08T14:07:00.000","1","3.1000000000000001","-73.863361999999995","40.769371999999997",,"-73.908771999999999","40.763415000000002","CRD","12","0.5","3","0","15.5","0",,"1"
"CMT","2014-05-02T16:42:53.000","2014-05-02T17:51:19.000","4","21.600000000000001","-73.791214999999994","40.646276999999998","N","-73.990559000000005","40.760945999999997","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"VTS","2014-03-06T11:12:00.000","2014-03-06T11:42:00.000","2","11.34","-73.981206999999998","40.741081999999999",,"-73.865206999999998","40.770687000000002","CRD","35.5","0.5","7.0999999999999996","0","43.100000000000001","0",,"1"
"CMT","2014-02-08T15:57:56.000","2014-02-08T16:05:20.000","1","1.5","-73.957356000000004","40.772526999999997","N","-73.978630999999993","40.772637000000003","CRD","7.5","0.5","1","0","9","0",,"1"
"VTS","2014-01-28T17:51:00.000","2014-01-28T18:17:00.000","2","5.2000000000000002","-74.009917000000002","40.720891999999999",,"-73.980035000000001","40.785662000000002","CRD","21.5","0.5","4","0","27","1",,"1"
"CMT","2014-04-04T19:21:05.000","2014-04-04T19:26:43.000","3","0.40000000000000002","-73.987127999999998","40.738703999999998","N","-73.983635000000007","40.734977999999998","CSH","5","0.5","0","0","6.5","1",,"1"
"CMT","2014-12-28T14:27:39.000","2014-12-28T14:37:33.000","1","1.7","-73.992289999999997","40.730727000000002","N","-74.009805","40.721428000000003","CSH","8.5","0.5","0","0","9","0",,"1"
"VTS","2014-08-18T12:15:00.000","2014-08-18T12:16:00.000","1","0.33000000000000002","-73.982439999999997","40.774349999999998",,"-73.982320000000001","40.769599999999997","CRD","3","0.5","0.5","0","4","0",,"1"
"VTS","2014-04-05T04:43:00.000","2014-04-05T04:51:00.000","1","1.73","-74.004497000000001","40.727091999999999",,"-74.009798000000004","40.709065000000002","CRD","8","0.5","2.1200000000000001","0","11.119999999999999","0.5",,"1"
"VTS","2014-10-14T12:49:00.000","2014-10-14T12:57:00.000","1","1.1100000000000001","-73.983132999999995","40.756076999999998",,"-73.981791999999999","40.768397","CRD","7","0.5","3","0","10.5","0",,"1"
"CMT","2014-07-17T21:38:41.000","2014-07-17T21:49:38.000","1","2","-73.984747999999996","40.769098999999997","N","-73.976926000000006","40.748510000000003","CRD","9.5","0.5","1","0","11.5","0.5",,"1"
"CMT","2014-03-12T14:46:34.000","2014-03-12T15:12:35.000","1","2","-73.989276000000004","40.740521000000001","N","-73.979044000000002","40.760694999999998","CRD","17","0.5","4.3700000000000001","0","21.870000000000001","0",,"1"
"CMT","2014-06-14T20:32:09.000","2014-06-14T20:38:45.000","1","0.90000000000000002","-73.980199999999996","40.783952999999997","N","-73.986140000000006","40.775550000000003","CSH","6.5","0.5","0","0","7.5","0.5",,"1"
"VTS","2014-02-27T01:52:00.000","2014-02-27T01:59:00.000","5","1.8999999999999999","-74.010147000000003","40.720477000000002",,"-73.996292999999994","40.737079999999999","CRD","8","0.5","2.1200000000000001","0","11.119999999999999","0.5",,"1"
"CMT","2014-02-25T08:00:52.000","2014-02-25T08:18:16.000","1","2.6000000000000001","-73.967906999999997","40.768711000000003","N","-74.000679000000005","40.758226999999998","CRD","13","0.5","2.7000000000000002","0","16.199999999999999","0",,"1"
"VTS","2014-11-08T15:42:00.000","2014-11-08T15:53:00.000","6","1.5600000000000001","-73.980107000000004","40.747537000000001",,"-74.000197999999997","40.741337000000001","CRD","9","0.5","1.5","0","11","0",,"1"
"VTS","2014-11-12T08:42:00.000","2014-11-12T08:48:00.000","1","0.78000000000000003","-73.992457000000002","40.730217000000003",,"-73.991232999999994","40.737501999999999","CRD","6","0.5","1.2","0","7.7000000000000002","0",,"1"
"CMT","2014-03-08T12:54:49.000","2014-03-08T13:03:14.000","2","1.1000000000000001","-73.994966000000005","40.746125999999997","N","-73.991279000000006","40.735194999999997","CSH","7","0.5","0","0","7.5","0",,"1"
"VTS","2014-02-15T15:51:00.000","2014-02-15T16:08:00.000","1","4.3300000000000001","-74.014722000000006","40.709442000000003",,"-73.988560000000007","40.758226999999998","CSH","16","0.5","0","0","16.5","0",,"1"
"CMT","2014-09-19T09:11:17.000","2014-09-19T10:12:42.000","2","9.4000000000000004","-73.978937000000002","40.762106000000003","N","-73.852823999999998","40.746304000000002","CRD","44","0.5","11.119999999999999","0","55.619999999999997","0",,"1"
"CMT","2014-01-16T22:59:52.000","2014-01-16T23:13:09.000","2","1.7","-73.963209000000006","40.758476000000002","N","-73.980936999999997","40.756690999999996","CSH","10","0.5","0","0","11","0.5",,"1"
"VTS","2014-06-20T14:47:00.000","2014-06-20T15:02:00.000","6","2.3900000000000001","-74.004009999999994","40.725569999999998",,"-73.979979999999998","40.748710000000003","CRD","11.5","0.5","2","0","14","0",,"1"
"VTS","2014-07-06T10:32:00.000","2014-07-06T10:37:00.000","1","1.05","-73.983760000000004","40.738182000000002",,"-73.993380000000002","40.727576999999997","CRD","6","0.5","1.2","0","7.7000000000000002","0",,"1"
"CMT","2014-09-13T04:19:29.000","2014-09-13T04:30:48.000","1","2.6000000000000001","-74.000086999999994","40.728721999999998","Y","-73.991603999999995","40.755104000000003","CRD","10.5","0.5","2.2999999999999998","0","13.800000000000001","0.5",,"1"
"CMT","2014-07-07T02:50:59.000","2014-07-07T02:57:52.000","1","1.3","-73.979059000000007","40.752772","N","-73.992261999999997","40.764001","CSH","7","0.5","0","0","8","0.5",,"1"
"VTS","2014-10-31T20:19:00.000","2014-10-31T20:27:00.000","5","1","-73.980542","40.742272",,"-73.985032000000004","40.732151999999999","UNK","6.5","0.5","1.3999999999999999","0","8.9000000000000004","0.5",,"1"
"CMT","2014-06-18T14:55:53.000","2014-06-18T14:59:51.000","1","0.69999999999999996","-73.949832000000001","40.784669999999998","N","-73.957065999999998","40.777268999999997","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-12-13T21:34:00.000","2014-12-13T21:37:00.000","1","0.51000000000000001","-73.948352","40.778292",,"-73.953176999999997","40.775576999999998","CRD","4","0.5","0.5","0","5.5","0.5",,"1"
"CMT","2014-11-02T12:28:48.000","2014-11-02T12:32:16.000","1","1","0","0","N","0","0","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-12-12T12:53:00.000","2014-12-12T13:22:00.000","2","1.4399999999999999","-74.002840000000006","40.749740000000003",,"-73.981970000000004","40.748800000000003","CRD","17.5","0.5","3.5","0","21.5","0",,"1"
"VTS","2014-06-26T15:04:00.000","2014-06-26T15:26:00.000","1","5.2000000000000002","-73.972300000000004","40.79663",,"-73.992630000000005","40.743600000000001","CSH","20.5","0.5","0","0","21","0",,"1"
"VTS","2014-04-18T00:59:00.000","2014-04-18T01:05:00.000","1","1.4199999999999999","-73.943048000000005","40.706200000000003",,"-73.924807000000001","40.704602000000001","CRD","6.5","0.5","1.75","0","9.25","0.5",,"1"
"CMT","2014-12-10T19:58:04.000","2014-12-10T20:06:12.000","1","0.90000000000000002","-73.983528000000007","40.773643","N","-73.975274999999996","40.780107000000001","CRD","7","0.5","1.6000000000000001","0","9.5999999999999996","0.5",,"1"
"VTS","2014-03-01T02:06:00.000","2014-03-01T02:21:00.000","6","3.3500000000000001","-74.002516999999997","40.750117000000003",,"-73.976749999999996","40.76238","CSH","13","0.5","0","0","14","0.5",,"1"
"CMT","2014-01-13T16:13:29.000","2014-01-13T16:22:49.000","1","1.7","-74.004694999999998","40.751975999999999","N","-74.006991999999997","40.729709999999997","CRD","9","0.5","1.5","0","12","1",,"1"
"CMT","2014-05-08T14:33:58.000","2014-05-08T14:48:15.000","4","0.69999999999999996","-73.970487000000006","40.757195000000003","N","-73.970035999999993","40.764803000000001","CRD","9.5","0.5","3","0","13","0",,"1"
"VTS","2014-03-28T19:34:00.000","2014-03-28T19:52:00.000","1","8.8200000000000003","-73.930068000000006","40.866185000000002",,"-73.971950000000007","40.765872000000002","CRD","26","0.5","2.5","0","30","1",,"1"
"VTS","2014-10-25T15:55:00.000","2014-10-25T16:01:00.000","3","0.68999999999999995","-74.005740000000003","40.750770000000003",,"-74.007140000000007","40.741680000000002","CRD","5.5","0.5","1.1000000000000001","0","7.0999999999999996","0",,"1"
"CMT","2014-02-16T15:18:36.000","2014-02-16T15:22:00.000","2","0.59999999999999998","-73.966367000000005","40.761577000000003","N","-73.957520000000002","40.761715000000002","CSH","4.5","0.5","0","0","5","0",,"1"
"VTS","2014-07-31T09:40:00.000","2014-07-31T09:50:00.000","1","1.0900000000000001","-73.970875000000007","40.751899999999999",,"-73.984889999999993","40.748227","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-05-07T15:31:00.000","2014-05-07T16:20:00.000","5","10.16","-73.984471999999997","40.760652",,"-73.872669999999999","40.774312000000002","CRD","40.5","0.5","10.119999999999999","0","51.119999999999997","0",,"1"
"CMT","2014-05-07T20:07:32.000","2014-05-07T20:10:56.000","1","1.2","0","0","N","0","0","CRD","5.5","0.5","1","0","8","1",,"1"
"VTS","2014-01-13T18:42:00.000","2014-01-13T18:56:00.000","2","1.5900000000000001","-73.967382000000001","40.752474999999997",,"-73.952547999999993","40.772514999999999","CSH","10.5","0.5","0","0","12","1",,"1"
"VTS","2014-10-03T09:36:00.000","2014-10-03T10:02:00.000","1","2.75","-73.989166999999995","40.768307",,"-73.972506999999993","40.746090000000002","CRD","17","0.5","1","0","18.5","0",,"1"
"CMT","2014-02-23T18:36:37.000","2014-02-23T18:48:25.000","1","1.3999999999999999","-73.988360999999998","40.722828","N","-74.004464999999996","40.719344","CRD","9","0.5","1","0","10.5","0",,"1"
"VTS","2014-12-23T08:07:00.000","2014-12-23T08:31:00.000","2","4.4500000000000002","-73.994067000000001","40.751297000000001",,"-73.962204999999997","40.805137000000002","CSH","18","0.5","0","0","18.5","0",,"1"
"CMT","2014-10-07T18:09:51.000","2014-10-07T19:02:08.000","2","19.199999999999999","-73.787456000000006","40.645018999999998","N","-74.000011000000001","40.719169000000001","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"CMT","2014-04-30T01:41:46.000","2014-04-30T01:59:39.000","1","6.4000000000000004","-73.994405999999998","40.724725999999997","N","-73.963325999999995","40.641753000000001","CRD","20.5","0.5","5.3499999999999996","0","26.850000000000001","0.5",,"1"
"CMT","2014-02-25T09:55:09.000","2014-02-25T09:59:20.000","1","0.80000000000000004","-73.958134999999999","40.773271999999999","N","-73.946377999999996","40.772641999999998","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-01-06T16:19:00.000","2014-01-06T16:33:00.000","1","1.99","-73.989817000000002","40.734112000000003",,"-73.984004999999996","40.756951999999998","CSH","10.5","0.5","0","0","12","1",,"1"
"VTS","2014-03-06T03:27:00.000","2014-03-06T03:35:00.000","6","1.96","-74.006590000000003","40.743847000000002",,"-74.002426999999997","40.721595000000001","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"CMT","2014-08-20T02:19:53.000","2014-08-20T02:30:28.000","1","2.7000000000000002","-74.005865999999997","40.740585000000003","N","-73.992114999999998","40.770561000000001","CRD","11","0.5","2.3999999999999999","0","14.4","0.5",,"1"
"VTS","2014-01-02T07:55:00.000","2014-01-02T07:59:00.000","1","0.90000000000000002","-73.989761999999999","40.756467000000001",,"-73.989277000000001","40.766129999999997","CRD","5.5","0.5","1","0","7","0",,"1"
"CMT","2014-06-30T11:15:41.000","2014-06-30T11:24:49.000","1","1.7","-73.953764000000007","40.779266999999997","N","-73.974041","40.791131999999998","CSH","8.5","0.5","0","0","9","0",,"1"
"VTS","2014-06-19T22:20:00.000","2014-06-19T22:27:00.000","1","1.1899999999999999","-73.997135","40.746955",,"-73.986009999999993","40.762099999999997","CRD","6.5","0.5","1.3999999999999999","0","8.9000000000000004","0.5",,"1"
"CMT","2014-05-12T11:09:37.000","2014-05-12T11:18:31.000","1","1.6000000000000001","-73.980887999999993","40.741840000000003","N","-73.970921000000004","40.761096999999999","CRD","8","0.5","1","0","9.5","0",,"1"
"CMT","2014-12-24T00:09:47.000","2014-12-24T00:23:23.000","1","5","-73.987098000000003","40.770972999999998","N","-73.985815000000002","40.777909999999999","CRD","16.5","0.5","1","0","18.5","0.5",,"1"
"CMT","2014-12-12T20:51:17.000","2014-12-12T21:12:57.000","1","2.5","-73.970248999999995","40.761763000000002","N","-73.991856999999996","40.730933999999998","CRD","15","0.5","3.2000000000000002","0","19.199999999999999","0.5",,"1"
"CMT","2014-12-04T08:19:49.000","2014-12-04T08:24:03.000","1","0.59999999999999998","-73.998058999999998","40.740608000000002","N","-74.006489000000002","40.734366999999999","CRD","5","0.5","1.1000000000000001","0","6.5999999999999996","0",,"1"
"VTS","2014-03-22T15:41:00.000","2014-03-22T15:55:00.000","6","2","-73.990125000000006","40.729002000000001",,"-73.971435","40.754052000000001","CRD","11","0.5","2.2000000000000002","0","13.699999999999999","0",,"1"
"VTS","2014-01-24T22:19:00.000","2014-01-24T22:40:00.000","1","1.99","-73.983602000000005","40.749881999999999",,"-73.991257000000004","40.766889999999997","CSH","14","0.5","0","0","15","0.5",,"1"
"VTS","2014-10-12T07:37:00.000","2014-10-12T07:42:00.000","6","1.77","-73.971446999999998","40.750951999999998",,"-73.989864999999995","40.734405000000002","CRD","7","0.5","1.3999999999999999","0","8.9000000000000004","0",,"1"
"CMT","2014-11-28T08:44:09.000","2014-11-28T08:47:45.000","1","0.5","-73.976000999999997","40.760928","N","-73.970937000000006","40.756281000000001","CRD","4.5","0.5","1","0","6","0",,"1"
"CMT","2014-03-06T20:23:55.000","2014-03-06T20:29:09.000","1","0.90000000000000002","-73.980839000000003","40.685454","N","-73.993964000000005","40.686323999999999","CRD","5.5","0.5","1.5","0","8","0.5",,"1"
"VTS","2014-10-26T20:27:00.000","2014-10-26T20:32:00.000","1","0.67000000000000004","-73.990724999999998","40.742089999999997",,"-73.984137000000004","40.744321999999997","CRD","5","0.5","1","0","7","0.5",,"1"
"CMT","2014-08-28T10:16:55.000","2014-08-28T10:59:35.000","1","10","-73.992298000000005","40.753349","N","-73.861903999999996","40.767533999999998","CRD","38.5","0.5","15","5.3300000000000001","59.329999999999998","0",,"1"
"VTS","2014-10-26T22:02:00.000","2014-10-26T22:45:00.000","1","5.8099999999999996","-73.994354999999999","40.746051999999999",,"-73.911482000000007","40.758724999999998","CRD","28","0.5","4","0","33","0.5",,"1"
"VTS","2014-08-22T22:09:00.000","2014-08-22T22:22:00.000","2","2.2799999999999998","-73.944344999999998","40.675992000000001",,"-73.926017000000002","40.682810000000003","CSH","11.5","0.5","0","0","12.5","0.5",,"1"
"CMT","2014-10-23T19:20:39.000","2014-10-23T19:23:06.000","1","0.80000000000000004","-73.981303999999994","40.733342","N","-73.989346999999995","40.726339000000003","CRD","4","0.5","0.5","0","6","1",,"1"
"CMT","2014-01-31T23:58:39.000","2014-02-01T00:08:01.000","1","1.2","-73.988378999999995","40.737734000000003","N","-73.990360999999993","40.725807000000003","CRD","8","0.5","1","0","10","0.5",,"1"
"VTS","2014-12-10T23:21:00.000","2014-12-10T23:28:00.000","1","1.4299999999999999","-73.957769999999996","40.779580000000003",,"-73.941249999999997","40.788429999999998","CSH","7","0.5","0","0","8","0.5",,"1"
"CMT","2014-01-06T10:34:14.000","2014-01-06T10:55:31.000","1","3.8999999999999999","-73.972796000000002","40.790731000000001","N","-73.978267000000002","40.745918000000003","CRD","16.5","0.5","3","0","20","0",,"1"
"CMT","2014-05-18T21:32:55.000","2014-05-18T21:41:00.000","1","2.3999999999999999","-73.998182999999997","40.760627999999997","N","-73.999015","40.7348","CRD","9.5","0.5","2.6200000000000001","0","13.119999999999999","0.5",,"1"
"CMT","2014-12-11T13:24:02.000","2014-12-11T13:37:25.000","1","2.3999999999999999","-73.943382","40.777158","N","-73.971222999999995","40.755366000000002","CRD","11.5","0.5","2","0","14","0",,"1"
"VTS","2014-11-22T00:10:00.000","2014-11-22T00:11:00.000","1","0.01","-73.957802000000001","40.717866999999998",,"-73.957582000000002","40.717820000000003","CSH","3","0.5","0","0","4","0.5",,"1"
"VTS","2014-01-10T13:07:00.000","2014-01-10T13:12:00.000","1","0.84999999999999998","-73.963341999999997","40.775117000000002",,"-73.971675000000005","40.766117000000001","CRD","5.5","0.5","1.1000000000000001","0","7.0999999999999996","0",,"1"
"CMT","2014-04-12T17:29:12.000","2014-04-12T17:38:32.000","1","1.3","-74.011702","40.703113999999999","N","-74.012074999999996","40.716790000000003","CRD","8","0.5","0.5","0","9","0",,"1"
"CMT","2014-09-14T05:32:32.000","2014-09-14T06:01:10.000","1","7","-73.995931999999996","40.759746999999997","N","-73.961175999999995","40.687358000000003","CRD","25","0.5","10","0","36","0.5",,"1"
"VTS","2014-02-20T23:55:00.000","2014-02-21T00:05:00.000","3","1.7","-73.979789999999994","40.783667000000001",,"-73.955577000000005","40.776527000000002","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"CMT","2014-10-21T01:13:04.000","2014-10-21T01:34:42.000","1","6.2000000000000002","-74.002088000000001","40.724693000000002","N","-73.895803000000001","40.705404999999999","CSH","22.5","0.5","0","0","23.5","0.5",,"1"
"VTS","2014-06-21T00:47:00.000","2014-06-21T01:04:00.000","1","5.5599999999999996","-73.983536999999998","40.752225000000003",,"-73.942774999999997","40.799222","CSH","18.5","0.5","0","0","19.5","0.5",,"1"
"VTS","2014-04-30T18:16:00.000","2014-04-30T18:22:00.000","1","1.54","-73.981369999999998","40.781030000000001",,"-73.966769999999997","40.800910000000002","CSH","7.5","0.5","0","0","9","1",,"1"
"CMT","2014-10-12T12:25:10.000","2014-10-12T12:26:56.000","1","0.20000000000000001","-73.992739","40.742704000000003","N","-73.990055999999996","40.742035000000001","CRD","3","0.5","1","0","4.5","0",,"1"
"VTS","2014-11-12T11:04:00.000","2014-11-12T11:08:00.000","1","0.77000000000000002","-73.960172","40.761980000000001",,"-73.961162000000002","40.770071999999999","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-09-16T14:48:00.000","2014-09-16T15:00:00.000","1","1.1599999999999999","-73.957767000000004","40.776361999999999",,"-73.969476999999998","40.763644999999997","CRD","9","0.5","1.2","0","10.699999999999999","0",,"1"
"CMT","2014-10-22T22:24:56.000","2014-10-22T22:33:23.000","1","2","-74.000827999999998","40.710966999999997","N","-73.977864999999994","40.726066000000003","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-06-20T23:46:00.000","2014-06-20T23:57:00.000","1","5.2999999999999998","-73.953952000000001","40.774745000000003",,"-73.985302000000004","40.722079999999998","CRD","16.5","0.5","3.3999999999999999","0","20.899999999999999","0.5",,"1"
"CMT","2014-12-26T14:27:03.000","2014-12-26T14:30:09.000","1","0.40000000000000002","-73.981774000000001","40.773708999999997","N","-73.988847000000007","40.776735000000002","CSH","4","0.5","0","0","4.5","0",,"1"
"CMT","2014-03-07T14:56:25.000","2014-03-07T15:07:18.000","1","1.3","-73.981393999999995","40.721128","N","-74.004993999999996","40.729013000000002","CSH","9","0.5","0","0","9.5","0",,"1"
"CMT","2014-09-02T09:36:33.000","2014-09-02T09:48:49.000","1","2.8999999999999999","-73.991703000000001","40.749996000000003","N","-74.014356000000006","40.713918","CRD","12","0.5","3.75","0","16.25","0",,"1"
"CMT","2014-01-21T12:34:06.000","2014-01-21T13:36:51.000","1","1.3999999999999999","-73.977642000000003","40.763728","N","-73.957088999999996","40.771442","CRD","34","0.5","3.3999999999999999","0","37.899999999999999","0",,"1"
"CMT","2014-11-21T10:49:40.000","2014-11-21T10:56:17.000","1","0.5","-73.988089000000002","40.732745999999999","N","-73.988297000000003","40.73883","CRD","6","0.5","1.1699999999999999","0","7.6699999999999999","0",,"1"
"CMT","2014-02-23T09:37:58.000","2014-02-23T09:45:52.000","1","1.3","-73.972026","40.744875999999998","N","-73.992859999999993","40.752648000000001","CSH","7","0.5","0","0","7.5","0",,"1"
"CMT","2014-08-13T13:56:57.000","2014-08-13T14:19:01.000","1","6.4000000000000004","-74.013548999999998","40.705832999999998","N","-73.986267999999995","40.757902000000001","CRD","22.5","0.5","5","0","28","0",,"1"
"CMT","2014-01-29T20:58:52.000","2014-01-29T21:04:14.000","1","0.69999999999999996","-73.997922000000003","40.725808999999998","N","-73.986974000000004","40.721142999999998","CRD","5.5","0.5","1.3","0","7.7999999999999998","0.5",,"1"
"VTS","2014-09-06T18:39:00.000","2014-09-06T18:50:00.000","5","2.4300000000000002","-73.971031999999994","40.760261999999997",,"-73.965907000000001","40.778126999999998","CRD","10.5","0.5","2.1000000000000001","0","13.1","0",,"1"
"CMT","2014-03-21T05:41:06.000","2014-03-21T06:13:14.000","1","18.399999999999999","-73.988900999999998","40.774194999999999","N","-73.782241999999997","40.648775000000001","CRD","52","0.5","15.75","0","68.25","0",,"2"
"VTS","2014-05-30T20:26:00.000","2014-05-30T20:45:00.000","1","2.3300000000000001","-73.957729999999998","40.769742000000001",,"-73.980322999999999","40.767249999999997","CSH","13.5","0.5","0","0","14.5","0.5",,"1"
"VTS","2014-08-28T10:44:00.000","2014-08-28T10:53:00.000","1","1.25","-73.987690000000001","40.754559999999998",,"-73.994640000000004","40.765810000000002","CRD","8","0.5","2","0","10.5","0",,"1"
"VTS","2014-02-21T02:10:00.000","2014-02-21T02:25:00.000","1","4.2800000000000002","-73.998559999999998","40.764409999999998",,"-73.998329999999996","40.721049999999998","CSH","15","0.5","0","0","16","0.5",,"1"
"CMT","2014-07-28T11:57:54.000","2014-07-28T12:05:36.000","1","1.6000000000000001","-74.001737000000006","40.735681999999997","N","-73.995013999999998","40.746305","CRD","7.5","0.5","1.6000000000000001","0","9.5999999999999996","0",,"1"
"CMT","2014-12-06T00:30:10.000","2014-12-06T00:41:15.000","1","2.1000000000000001","-73.983327000000003","40.773530999999998","N","-73.988969999999995","40.748500999999997","CRD","9.5","0.5","1","0","11.5","0.5",,"1"
"CMT","2014-07-17T07:00:31.000","2014-07-17T07:04:01.000","1","0.69999999999999996","-73.965562000000006","40.762540999999999","N","-73.962152000000003","40.771408999999998","CRD","4.5","0.5","1.5","0","6.5","0",,"1"
"VTS","2014-12-16T10:14:00.000","2014-12-16T10:33:00.000","1","2.5299999999999998","-73.988366999999997","40.778002000000001",,"-73.971372000000002","40.756487","CRD","13.5","0.5","3.3799999999999999","0","17.379999999999999","0",,"1"
"VTS","2014-09-17T09:13:00.000","2014-09-17T09:32:00.000","1","2.4500000000000002","-73.968663000000006","40.754792000000002",,"-73.991847000000007","40.72627","CRD","14","0.5","1.5","0","16","0",,"1"
"CMT","2014-08-02T13:27:03.000","2014-08-02T14:19:35.000","1","19.300000000000001","-73.780721999999997","40.645192000000002","N","-74.007718999999994","40.706130999999999","CSH","52","0.5","0","0","52.5","0",,"2"
"CMT","2014-12-01T08:24:36.000","2014-12-01T08:25:41.000","1","0.29999999999999999","-73.985844999999998","40.746899999999997","N","-73.986924000000002","40.742798000000001","CRD","3","0.5","0.69999999999999996","0","4.2000000000000002","0",,"1"
"CMT","2014-11-13T09:40:25.000","2014-11-13T09:55:10.000","1","1.3","-73.974290999999994","40.759754000000001","N","-73.960896000000005","40.770732000000002","CRD","10.5","0.5","2.2000000000000002","0","13.199999999999999","0",,"1"
